,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
46,['19/08/23'],['37.699kWh'],['4.435kWh/kW'],['37.699kWh'],['3.853kW'],['3:55PM'],['Partly Cloudy'],,['20:29:21 19.08.2023']
47,['18/08/23'],['39.050kWh'],['4.594kWh/kW'],['39.050kWh'],['4.249kW'],['3:10PM'],['Partly Cloudy'],,['20:29:25 18.08.2023']
48,['17/08/23'],['24.369kWh'],['2.867kWh/kW'],['24.369kWh'],['2.958kW'],['2:00PM'],['Mostly Cloudy'],,['20:34:53 17.08.2023']
49,['16/08/23'],['35.079kWh'],['4.127kWh/kW'],['35.079kWh'],['4.300kW'],['3:45PM'],['Partly Cloudy'],,['Updated 20:24 UTC+2:00']
50,['15/08/23'],['39.069kWh'],['4.596kWh/kW'],['39.069kWh'],['4.122kW'],['3:45PM'],['Partly Cloudy'],,['20:27:22 15.08.2023']
51,['14/08/23'],['36.179kWh'],['4.256kWh/kW'],['36.179kWh'],['4.227kW'],['3:15PM'],['Partly Cloudy'],,['20:37:08 14.08.2023']
52,['13/08/23'],['35.769kWh'],['4.208kWh/kW'],['35.769kWh'],['3.971kW'],['2:45PM'],['Partly Cloudy'],,['Updated 20:22 UTC+2:00']
53,['12/08/23'],['35.109kWh'],['4.130kWh/kW'],['35.109kWh'],['4.086kW'],['2:20PM'],['Partly Cloudy'],,['Updated 20:31 UTC+2:00']
54,['11/08/23'],['41.119kWh'],['4.838kWh/kW'],['41.119kWh'],['4.748kW'],['3:05PM'],['Partly Cloudy'],,['20:47:27 11.08.2023']
55,['10/08/23'],['38.519kWh'],['4.532kWh/kW'],['38.519kWh'],['4.393kW'],['2:20PM'],['Partly Cloudy'],,['20:20:04 10.08.2023']
56,['09/08/23'],['30.929kWh'],['3.639kWh/kW'],['30.929kWh'],['3.605kW'],['2:35PM'],['Mostly Cloudy'],,['20:45:37 09.08.2023']
57,['08/08/23'],['32.459kWh'],['3.819kWh/kW'],['32.459kWh'],['3.371kW'],['4:20PM'],['Mostly Cloudy'],,['Updated 20:35 UTC+2:00']
58,['07/08/23'],['46.140kWh'],['5.428kWh/kW'],['46.140kWh'],['5.144kW'],['3:50PM'],['Fine'],,['Updated 20:32 UTC+2:00']
59,['06/08/23'],['33.959kWh'],['3.995kWh/kW'],['33.959kWh'],['3.947kW'],['1:50PM'],['Mostly Cloudy'],,['20:18:55 06.08.2023']
60,['05/08/23'],['46.779kWh'],['5.503kWh/kW'],['46.779kWh'],['4.009kW'],['3:25PM'],['Fine'],,['20:33:19 05.08.2023']
61,['04/08/23'],['34.419kWh'],['4.049kWh/kW'],['34.419kWh'],['4.545kW'],['3:50PM'],['Partly Cloudy'],,['Updated 20:54 UTC+2:00']
62,['03/08/23'],['48.160kWh'],['5.666kWh/kW'],['48.160kWh'],['4.350kW'],['3:00PM'],['Fine'],,['Updated 20:45 UTC+2:00']
63,['02/08/23'],['32.799kWh'],['3.859kWh/kW'],['32.799kWh'],['3.667kW'],['4:20PM'],['Mostly Cloudy'],,['Updated 20:33 UTC+2:00']
64,['01/08/23'],['26.829kWh'],['3.156kWh/kW'],['26.829kWh'],['2.416kW'],['3:40PM'],['Mostly Cloudy'],,['20:38:46 01.08.2023']
65,['31/07/23'],['43.689kWh'],['5.140kWh/kW'],['43.689kWh'],['4.370kW'],['3:55PM'],['Fine'],,['Updated 20:35 UTC+2:00']
66,['30/07/23'],['36.130kWh'],['4.251kWh/kW'],['36.130kWh'],['4.231kW'],['2:30PM'],['Partly Cloudy'],,['Updated 20:53 UTC+2:00']
67,['29/07/23'],['8.769kWh'],['1.032kWh/kW'],['8.769kWh'],['1.132kW'],['10:35AM'],['Cloudy'],,['20:03:35 29.07.2023']
68,['28/07/23'],['30.530kWh'],['3.592kWh/kW'],['30.530kWh'],['3.546kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 21:02 UTC+2:00']
69,['27/07/23'],['41.429kWh'],['4.874kWh/kW'],['41.429kWh'],['3.984kW'],['3:55PM'],['Partly Cloudy'],,['Updated 20:57 UTC+2:00']
