,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
132,['25/05/23'],['164.892kWh'],['2.537kWh/kW'],['-'],['28.041kW'],['2:20PM'],['Mostly Cloudy'],,['Updated 21:05 UTC+2:00']
133,['24/05/23'],['52.494kWh'],['0.808kWh/kW'],['-'],['19.049kW'],['2:05PM'],['Showers'],,['Updated 21:01 UTC+2:00']
134,['23/05/23'],['179.139kWh'],['2.756kWh/kW'],['-'],['36.153kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 20:06 UTC+2:00']
135,['22/05/23'],['277.539kWh'],['4.270kWh/kW'],['-'],['32.378kW'],['1:05PM'],['Partly Cloudy'],,['Updated 21:18 UTC+2:00']
136,['21/05/23'],['229.482kWh'],['3.530kWh/kW'],['-'],['34.135kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 21:14 UTC+2:00']
137,['20/05/23'],['125.229kWh'],['1.927kWh/kW'],['-'],['23.036kW'],['3:50PM'],['Cloudy'],,['Updated 20:49 UTC+2:00']
138,['19/05/23'],['91.854kWh'],['1.413kWh/kW'],['-'],['27.767kW'],['1:05PM'],['Cloudy'],,['Updated 20:46 UTC+2:00']
139,['18/05/23'],['97.395kWh'],['1.498kWh/kW'],['-'],['25.341kW'],['9:35AM'],['Cloudy'],,['Updated 20:43 UTC+2:00']
140,['17/05/23'],['174.153kWh'],['2.679kWh/kW'],['-'],['32.592kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 20:54 UTC+2:00']
141,['16/05/23'],['46.908kWh'],['0.722kWh/kW'],['-'],['14.576kW'],['10:20AM'],['Showers'],,['Updated 20:36 UTC+2:00']
142,['15/05/23'],['118.563kWh'],['1.824kWh/kW'],['-'],['41.274kW'],['11:50AM'],['Cloudy'],,['Updated 20:47 UTC+2:00']
143,['14/05/23'],['89.226kWh'],['1.373kWh/kW'],['-'],['26.470kW'],['3:35PM'],['Cloudy'],,['Updated 20:59 UTC+2:00']
144,['13/05/23'],['73.995kWh'],['1.138kWh/kW'],['-'],['30.108kW'],['2:20PM'],['Cloudy'],,['Updated 20:55 UTC+2:00']
145,['12/05/23'],['187.395kWh'],['2.883kWh/kW'],['-'],['33.143kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 20:51 UTC+2:00']
146,['11/05/23'],['119.316kWh'],['1.836kWh/kW'],['-'],['25.196kW'],['11:05AM'],['Cloudy'],,['Updated 21:01 UTC+2:00']
147,['10/05/23'],['122.253kWh'],['1.881kWh/kW'],['-'],['20.192kW'],['1:05PM'],['Cloudy'],,['Updated 20:59 UTC+2:00']
148,['09/05/23'],['154.881kWh'],['2.383kWh/kW'],['-'],['30.917kW'],['11:05AM'],['Cloudy'],,['Updated 20:25 UTC+2:00']
149,['08/05/23'],['128.124kWh'],['1.971kWh/kW'],['-'],['36.070kW'],['1:05PM'],['Cloudy'],,['Updated 20:37 UTC+2:00']
