,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
111,['2021-33'],['366.281kWh'],['3.188kWh/kW'],['-'],"['0,00 CHF']",['26.147kWh'],['74.757kWh'],['52.325kWh'],['16/08/21 - 22/08/21']
112,['2021-32'],['526.783kWh'],['4.585kWh/kW'],['-'],"['0,00 CHF']",['62.802kWh'],['82.756kWh'],['75.254kWh'],['09/08/21 - 15/08/21']
113,['2021-31'],['322.507kWh'],['2.806kWh/kW'],['-'],"['0,00 CHF']",['23.052kWh'],['72.340kWh'],['46.072kWh'],['02/08/21 - 08/08/21']
114,['2021-30'],['396.182kWh'],['3.448kWh/kW'],['-'],"['0,00 CHF']",['36.322kWh'],['71.119kWh'],['56.597kWh'],['26/07/21 - 01/08/21']
115,['2021-29'],['555.632kWh'],['4.835kWh/kW'],['-'],"['0,00 CHF']",['33.109kWh'],['97.129kWh'],['79.376kWh'],['19/07/21 - 25/07/21']
116,['2021-28'],['368.606kWh'],['3.208kWh/kW'],['-'],"['0,00 CHF']",['26.423kWh'],['83.210kWh'],['52.658kWh'],['12/07/21 - 18/07/21']
117,['2021-27'],['422.274kWh'],['3.675kWh/kW'],['-'],"['0,00 CHF']",['24.378kWh'],['101.124kWh'],['60.324kWh'],['05/07/21 - 11/07/21']
118,['2021-26'],['486.456kWh'],['4.233kWh/kW'],['-'],"['0,00 CHF']",['45.386kWh'],['94.605kWh'],['69.493kWh'],['28/06/21 - 04/07/21']
119,['2021-25'],['533.296kWh'],['4.641kWh/kW'],['-'],"['0,00 CHF']",['50.217kWh'],['96.267kWh'],['76.185kWh'],['21/06/21 - 27/06/21']
120,['2021-24'],['666.933kWh'],['5.804kWh/kW'],['-'],"['0,00 CHF']",['60.042kWh'],['108.974kWh'],['95.276kWh'],['14/06/21 - 20/06/21']
121,['2021-23'],['589.030kWh'],['5.126kWh/kW'],['-'],"['0,00 CHF']",['42.409kWh'],['103.417kWh'],['84.147kWh'],['07/06/21 - 13/06/21']
122,['2021-22'],['519.456kWh'],['4.521kWh/kW'],['-'],"['0,00 CHF']",['26.021kWh'],['110.385kWh'],['74.208kWh'],['31/05/21 - 06/06/21']
123,['2021-21'],['525.125kWh'],['4.570kWh/kW'],['-'],"['0,00 CHF']",['31.090kWh'],['109.588kWh'],['75.017kWh'],['24/05/21 - 30/05/21']
124,['2021-20'],['439.676kWh'],['3.826kWh/kW'],['-'],"['0,00 CHF']",['22.580kWh'],['82.525kWh'],['62.810kWh'],['17/05/21 - 23/05/21']
125,['2021-19'],['396.493kWh'],['3.451kWh/kW'],['-'],"['0,00 CHF']",['36.702kWh'],['90.421kWh'],['56.641kWh'],['10/05/21 - 16/05/21']
126,['2021-18'],['471.685kWh'],['4.105kWh/kW'],['-'],"['0,00 CHF']",['26.636kWh'],['98.572kWh'],['67.383kWh'],['03/05/21 - 09/05/21']
127,['2021-17'],['376.652kWh'],['3.278kWh/kW'],['-'],"['0,00 CHF']",['12.979kWh'],['94.029kWh'],['53.807kWh'],['26/04/21 - 02/05/21']
128,['2021-16'],['604.253kWh'],['5.259kWh/kW'],['-'],"['0,00 CHF']",['77.810kWh'],['95.215kWh'],['86.321kWh'],['19/04/21 - 25/04/21']
129,['2021-15'],['390.410kWh'],['3.398kWh/kW'],['-'],"['0,00 CHF']",['29.780kWh'],['75.810kWh'],['55.772kWh'],['12/04/21 - 18/04/21']
130,['2021-14'],['416.854kWh'],['3.628kWh/kW'],['-'],"['0,00 CHF']",['34.227kWh'],['83.998kWh'],['59.550kWh'],['05/04/21 - 11/04/21']
131,['2021-13'],['489.308kWh'],['4.258kWh/kW'],['-'],"['0,00 CHF']",['48.070kWh'],['80.789kWh'],['69.901kWh'],['29/03/21 - 04/04/21']
132,['2021-12'],['415.769kWh'],['3.618kWh/kW'],['-'],"['0,00 CHF']",['28.361kWh'],['73.504kWh'],['59.395kWh'],['22/03/21 - 28/03/21']
133,['2021-11'],['229.537kWh'],['1.998kWh/kW'],['-'],"['0,00 CHF']",['19.393kWh'],['56.380kWh'],['32.791kWh'],['15/03/21 - 21/03/21']
134,['2021-10'],['289.736kWh'],['2.522kWh/kW'],['-'],"['0,00 CHF']",['23.625kWh'],['55.183kWh'],['41.390kWh'],['08/03/21 - 14/03/21']
135,['2021-09'],['219.726kWh'],['1.912kWh/kW'],['-'],"['0,00 CHF']",['11.508kWh'],['49.049kWh'],['31.389kWh'],['01/03/21 - 07/03/21']
136,['2021-08'],['256.908kWh'],['2.236kWh/kW'],['-'],"['0,00 CHF']",['23.219kWh'],['43.807kWh'],['36.701kWh'],['22/02/21 - 28/02/21']
137,['2021-07'],['196.881kWh'],['1.713kWh/kW'],['-'],"['0,00 CHF']",['0.088kWh'],['41.708kWh'],['28.125kWh'],['15/02/21 - 21/02/21']
138,['2021-06'],['17.818kWh'],['0.155kWh/kW'],['-'],"['0,00 CHF']",['0.010kWh'],['16.660kWh'],['2.545kWh'],['08/02/21 - 14/02/21']
139,['2021-05'],['83.985kWh'],['0.731kWh/kW'],['-'],"['0,00 CHF']",['3.327kWh'],['25.671kWh'],['11.997kWh'],['01/02/21 - 07/02/21']
140,['2021-04'],['32.504kWh'],['0.283kWh/kW'],['-'],"['0,00 CHF']",['0.041kWh'],['11.603kWh'],['4.643kWh'],['25/01/21 - 31/01/21']
141,['2021-03'],['6.286kWh'],['0.055kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['4.364kWh'],['0.898kWh'],['18/01/21 - 24/01/21']
142,['2021-02'],['0.730kWh'],['0.006kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.361kWh'],['0.104kWh'],['11/01/21 - 17/01/21']
143,['2021-01'],['8.654kWh'],['0.075kWh/kW'],['-'],"['0,00 CHF']",['0.092kWh'],['4.299kWh'],['1.236kWh'],['04/01/21 - 10/01/21']
144,['2020-53'],['47.550kWh'],['0.414kWh/kW'],['-'],"['0,00 CHF']",['2.520kWh'],['12.625kWh'],['6.792kWh'],['28/12/20 - 03/01/21']
145,['2020-52'],['65.019kWh'],['0.566kWh/kW'],['-'],"['0,00 CHF']",['4.417kWh'],['13.213kWh'],['9.288kWh'],['21/12/20 - 27/12/20']
146,['2020-51'],['63.004kWh'],['0.548kWh/kW'],['-'],"['0,00 CHF']",['6.990kWh'],['11.603kWh'],['9.000kWh'],['14/12/20 - 20/12/20']
147,['2020-50'],['13.742kWh'],['0.120kWh/kW'],['-'],"['0,00 CHF']",['0.105kWh'],['5.196kWh'],['1.963kWh'],['07/12/20 - 13/12/20']
148,['2020-49'],['9.135kWh'],['0.079kWh/kW'],['-'],"['0,00 CHF']",['0.002kWh'],['4.948kWh'],['1.305kWh'],['30/11/20 - 06/12/20']
149,['2020-48'],['49.825kWh'],['0.434kWh/kW'],['-'],"['0,00 CHF']",['2.289kWh'],['16.183kWh'],['7.117kWh'],['23/11/20 - 29/11/20']
150,['2020-47'],['106.609kWh'],['0.928kWh/kW'],['-'],"['0,00 CHF']",['4.200kWh'],['20.690kWh'],['15.229kWh'],['16/11/20 - 22/11/20']
151,['2020-46'],['119.659kWh'],['1.041kWh/kW'],['-'],"['0,00 CHF']",['7.721kWh'],['21.235kWh'],['17.094kWh'],['09/11/20 - 15/11/20']
152,['2020-45'],['79.013kWh'],['0.688kWh/kW'],['-'],"['0,00 CHF']",['4.862kWh'],['23.757kWh'],['11.287kWh'],['02/11/20 - 08/11/20']
153,['2020-44'],['117.381kWh'],['1.021kWh/kW'],['-'],"['0,00 CHF']",['2.974kWh'],['28.822kWh'],['16.768kWh'],['26/10/20 - 01/11/20']
154,['2020-43'],['167.343kWh'],['1.456kWh/kW'],['-'],"['0,00 CHF']",['7.308kWh'],['33.284kWh'],['23.906kWh'],['19/10/20 - 25/10/20']
155,['2020-42'],['164.563kWh'],['1.432kWh/kW'],['-'],"['0,00 CHF']",['8.439kWh'],['43.727kWh'],['23.509kWh'],['12/10/20 - 18/10/20']
