,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
96,['Oct 15'],['451.411kWh'],['1.214kWh/kW'],['0.000kWh'],"['0,00 CHF']",['3.791kWh'],['33.463kWh'],['14.561kWh'],[]
97,['Sep 15'],['899.146kWh'],['2.498kWh/kW'],['0.000kWh'],"['0,00 CHF']",['10.025kWh'],['47.147kWh'],['29.971kWh'],[]
98,['Aug 15'],['1.270MWh'],['3.413kWh/kW'],['0.000kWh'],"['0,00 CHF']",['9.210kWh'],['59.284kWh'],['40.959kWh'],[]
99,['Jul 15'],['1.592MWh'],['4.279kWh/kW'],['0.000kWh'],"['0,00 CHF']",['19.242kWh'],['67.279kWh'],['51.351kWh'],[]
100,['Jun 15'],['1.458MWh'],['4.050kWh/kW'],['0.000kWh'],"['0,00 CHF']",['12.390kWh'],['70.253kWh'],['48.592kWh'],[]
101,['May 15'],['1.264MWh'],['3.397kWh/kW'],['0.000kWh'],"['0,00 CHF']",['5.217kWh'],['64.904kWh'],['40.760kWh'],[]
102,['Apr 15'],['1.232MWh'],['3.421kWh/kW'],['0.000kWh'],"['0,00 CHF']",['7.564kWh'],['57.967kWh'],['41.055kWh'],[]
103,['Mar 15'],['843.035kWh'],['2.266kWh/kW'],['0.000kWh'],"['0,00 CHF']",['6.072kWh'],['41.211kWh'],['27.194kWh'],[]
104,['Feb 15'],['314.284kWh'],['0.935kWh/kW'],['0.000kWh'],"['0,00 CHF']",['0.540kWh'],['33.480kWh'],['11.224kWh'],[]
105,['Jan 15'],['187.374kWh'],['0.504kWh/kW'],['0.000kWh'],"['0,00 CHF']",['0.000kWh'],['14.510kWh'],['6.044kWh'],[]
106,['Dec 14'],['132.537kWh'],['0.368kWh/kW'],['0.000kWh'],"['0,00 CHF']",['0.000kWh'],['13.910kWh'],['4.417kWh'],['Partial Month (30 days)']
107,['Nov 14'],['227.930kWh'],['0.633kWh/kW'],['190.705kWh'],"['33,23 CHF']",['1.229kWh'],['19.729kWh'],['7.597kWh'],[]
108,['Oct 14'],['532.154kWh'],['1.431kWh/kW'],['532.154kWh'],"['95,49 CHF']",['3.217kWh'],['27.760kWh'],['17.166kWh'],[]
109,['Sep 14'],['869.964kWh'],['2.417kWh/kW'],['869.964kWh'],"['156,22 CHF']",['11.091kWh'],['43.554kWh'],['28.998kWh'],[]
110,['Aug 14'],['1.137MWh'],['3.058kWh/kW'],['1.137MWh'],"['201,67 CHF']",['10.312kWh'],['53.736kWh'],['36.693kWh'],[]
111,['Jul 14'],['1.213MWh'],['3.262kWh/kW'],['64.507kWh'],"['12,87 CHF']",['8.298kWh'],['65.561kWh'],['39.142kWh'],[]
112,['Jun 14'],['1.660MWh'],['4.612kWh/kW'],['-'],"['0,00 CHF']",['15.666kWh'],['70.472kWh'],['55.343kWh'],[]
113,['May 14'],['1.334MWh'],['3.833kWh/kW'],['-'],"['0,00 CHF']",['7.874kWh'],['68.823kWh'],['45.989kWh'],['Partial Month (29 days)']
114,['Apr 14'],['728.210kWh'],['3.034kWh/kW'],['-'],"['0,00 CHF']",['6.747kWh'],['61.096kWh'],['36.410kWh'],['Partial Month (20 days)']
