,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
36,['2023-04'],['55.020kWh'],['0.285kWh/kW'],['-'],"['0,00 CHF']",['3.933kWh'],['14.505kWh'],['7.860kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['134.382kWh'],['0.696kWh/kW'],['-'],"['0,00 CHF']",['9.438kWh'],['29.484kWh'],['19.197kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['81.768kWh'],['0.423kWh/kW'],['-'],"['0,00 CHF']",['5.331kWh'],['17.961kWh'],['11.681kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['87.642kWh'],['0.453kWh/kW'],['-'],"['0,00 CHF']",['4.089kWh'],['22.341kWh'],['12.520kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['109.350kWh'],['0.566kWh/kW'],['-'],"['0,00 CHF']",['1.584kWh'],['21.699kWh'],['15.621kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['65.925kWh'],['0.341kWh/kW'],['-'],"['0,00 CHF']",['2.448kWh'],['16.266kWh'],['9.417kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['6.000kWh'],['0.031kWh/kW'],['-'],"['0,00 CHF']",['0.093kWh'],['1.263kWh'],['0.857kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['68.472kWh'],['0.354kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['18.390kWh'],['9.781kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['72.276kWh'],['0.374kWh/kW'],['-'],"['0,00 CHF']",['5.172kWh'],['15.006kWh'],['10.325kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['137.265kWh'],['0.710kWh/kW'],['-'],"['0,00 CHF']",['12.084kWh'],['25.806kWh'],['19.609kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['122.736kWh'],['0.635kWh/kW'],['-'],"['0,00 CHF']",['7.629kWh'],['25.128kWh'],['17.533kWh'],['14/11/22 - 20/11/22']
47,['2022-45'],['148.890kWh'],['0.771kWh/kW'],['-'],"['0,00 CHF']",['9.564kWh'],['33.750kWh'],['21.270kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['175.419kWh'],['0.908kWh/kW'],['-'],"['0,00 CHF']",['20.943kWh'],['33.528kWh'],['25.059kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['229.464kWh'],['1.188kWh/kW'],['-'],"['0,00 CHF']",['10.851kWh'],['38.985kWh'],['32.780kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['261.996kWh'],['1.356kWh/kW'],['-'],"['0,00 CHF']",['18.972kWh'],['51.003kWh'],['37.428kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['279.387kWh'],['1.446kWh/kW'],['-'],"['0,00 CHF']",['20.361kWh'],['52.014kWh'],['39.912kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['404.139kWh'],['2.092kWh/kW'],['-'],"['0,00 CHF']",['33.675kWh'],['71.682kWh'],['57.734kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['223.563kWh'],['1.157kWh/kW'],['-'],"['0,00 CHF']",['10.359kWh'],['49.707kWh'],['31.937kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['494.901kWh'],['2.562kWh/kW'],['-'],"['0,00 CHF']",['27.909kWh'],['96.909kWh'],['70.700kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['428.112kWh'],['2.216kWh/kW'],['-'],"['0,00 CHF']",['29.796kWh'],['100.371kWh'],['61.158kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['512.076kWh'],['2.650kWh/kW'],['-'],"['0,00 CHF']",['40.278kWh'],['102.369kWh'],['73.153kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['623.397kWh'],['3.227kWh/kW'],['-'],"['0,00 CHF']",['65.142kWh'],['110.997kWh'],['89.056kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['718.677kWh'],['3.720kWh/kW'],['-'],"['0,00 CHF']",['81.225kWh'],['119.961kWh'],['102.668kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['604.788kWh'],['3.130kWh/kW'],['-'],"['0,00 CHF']",['26.808kWh'],['123.255kWh'],['86.398kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['865.053kWh'],['4.478kWh/kW'],['-'],"['0,00 CHF']",['79.695kWh'],['133.065kWh'],['123.579kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['782.856kWh'],['4.052kWh/kW'],['-'],"['0,00 CHF']",['47.724kWh'],['132.048kWh'],['111.836kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['828.336kWh'],['4.288kWh/kW'],['-'],"['0,00 CHF']",['76.020kWh'],['134.427kWh'],['118.333kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['878.880kWh'],['4.549kWh/kW'],['-'],"['0,00 CHF']",['84.615kWh'],['141.372kWh'],['125.554kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['1.000MWh'],['5.177kWh/kW'],['-'],"['0,00 CHF']",['132.744kWh'],['148.710kWh'],['142.880kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['924.828kWh'],['4.787kWh/kW'],['-'],"['0,00 CHF']",['80.847kWh'],['152.880kWh'],['132.118kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['775.560kWh'],['4.014kWh/kW'],['-'],"['0,00 CHF']",['64.731kWh'],['155.610kWh'],['110.794kWh'],['27/06/22 - 03/07/22']
