,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
19,['Mar 22'],['5.360MWh'],['4.462kWh/kW'],['-'],"['0,00 CHF']",['19.395kWh'],['223.107kWh'],['172.889kWh'],[]
20,['Feb 22'],['2.973MWh'],['2.740kWh/kW'],['-'],"['0,00 CHF']",['9.780kWh'],['206.187kWh'],['106.173kWh'],[]
21,['Jan 22'],['1.956MWh'],['1.628kWh/kW'],['-'],"['0,00 CHF']",['6.969kWh'],['118.509kWh'],['63.089kWh'],[]
22,['Dec 21'],['899.277kWh'],['0.749kWh/kW'],['-'],"['0,00 CHF']",['3.489kWh'],['103.341kWh'],['29.008kWh'],[]
23,['Nov 21'],['1.024MWh'],['0.881kWh/kW'],['-'],"['0,00 CHF']",['0.165kWh'],['122.061kWh'],['34.130kWh'],[]
24,['Oct 21'],['3.129MWh'],['2.605kWh/kW'],['-'],"['0,00 CHF']",['12.372kWh'],['192.792kWh'],['100.925kWh'],[]
25,['Sep 21'],['4.787MWh'],['4.118kWh/kW'],['-'],"['0,00 CHF']",['26.373kWh'],['228.864kWh'],['159.576kWh'],[]
26,['Aug 21'],['4.422MWh'],['3.681kWh/kW'],['-'],"['0,00 CHF']",['43.062kWh'],['228.348kWh'],['142.650kWh'],[]
27,['Jul 21'],['4.809MWh'],['4.003kWh/kW'],['-'],"['0,00 CHF']",['59.946kWh'],['246.339kWh'],['155.119kWh'],[]
28,['Jun 21'],['5.663MWh'],['4.871kWh/kW'],['-'],"['0,00 CHF']",['57.999kWh'],['255.426kWh'],['188.756kWh'],[]
29,['May 21'],['5.024MWh'],['4.182kWh/kW'],['-'],"['0,00 CHF']",['33.918kWh'],['262.701kWh'],['162.068kWh'],[]
30,['Apr 21'],['5.519MWh'],['4.747kWh/kW'],['-'],"['0,00 CHF']",['67.527kWh'],['258.171kWh'],['183.961kWh'],[]
