,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
134,['23/05/23'],['47.755kWh'],['3.867kWh/kW'],['-'],['9.502kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 00:17 UTC+2:00']
135,['22/05/23'],['78.266kWh'],['6.337kWh/kW'],['-'],['8.847kW'],['12:35PM'],['Fine'],,['Updated 00:35 UTC+2:00']
136,['21/05/23'],['63.944kWh'],['5.178kWh/kW'],['-'],['8.782kW'],['12:50PM'],['Fine'],,['Updated 00:40 UTC+2:00']
137,['20/05/23'],['34.570kWh'],['2.799kWh/kW'],['-'],['5.925kW'],['3:35PM'],['Mostly Cloudy'],,['Updated 00:35 UTC+2:00']
138,['19/05/23'],['25.904kWh'],['2.097kWh/kW'],['-'],['5.442kW'],['2:20PM'],['Cloudy'],,['Updated 00:33 UTC+2:00']
139,['18/05/23'],['38.521kWh'],['3.119kWh/kW'],['-'],['10.414kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 00:33 UTC+2:00']
140,['17/05/23'],['51.059kWh'],['4.134kWh/kW'],['-'],['10.526kW'],['1:35PM'],['Partly Cloudy'],,['Updated 00:34 UTC+2:00']
141,['16/05/23'],['20.417kWh'],['1.653kWh/kW'],['-'],['3.535kW'],['11:35AM'],['Cloudy'],,['Updated 21:49 UTC+2:00']
142,['15/05/23'],['40.229kWh'],['3.257kWh/kW'],['-'],['9.550kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 00:23 UTC+2:00']
143,['14/05/23'],['33.720kWh'],['2.730kWh/kW'],['-'],['5.592kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 00:39 UTC+2:00']
144,['13/05/23'],['28.281kWh'],['2.290kWh/kW'],['-'],['3.973kW'],['2:20PM'],['Cloudy'],,['Updated 00:27 UTC+2:00']
145,['12/05/23'],['54.249kWh'],['4.393kWh/kW'],['-'],['8.933kW'],['1:50PM'],['Partly Cloudy'],,['Updated 00:32 UTC+2:00']
146,['11/05/23'],['36.271kWh'],['2.937kWh/kW'],['-'],['6.138kW'],['3:05PM'],['Mostly Cloudy'],,['Updated 00:33 UTC+2:00']
147,['10/05/23'],['27.389kWh'],['2.218kWh/kW'],['-'],['5.606kW'],['2:35PM'],['Cloudy'],,['Updated 00:16 UTC+2:00']
148,['09/05/23'],['43.698kWh'],['3.538kWh/kW'],['-'],['9.488kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 00:16 UTC+2:00']
149,['08/05/23'],['34.219kWh'],['2.771kWh/kW'],['-'],['10.415kW'],['3:05PM'],['Mostly Cloudy'],,['Updated 00:37 UTC+2:00']
